Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1647017701783,11/03/2022 16:55:01,1647017701191,-6,11/03/2022 10:55:01,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1647017712886,11/03/2022 16:55:12,1647017711816,-6,11/03/2022 10:55:11,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,1,1,1,Screen 1,advancementZone,continue_button,10592.60000000149,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1647017721956,11/03/2022 16:55:21,1647017720703,-6,11/03/2022 10:55:20,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,62,1,1,Screen 1,continueButton,response_rating_scale_likert_active,8875.60000000149,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is hypocrisy to eat some animals and not others,1,24/02/2022 17:04,24/02/2022 17:20,R_2E6934C30D6qGib,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,33,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,40,2,For,For
4,1647017731018,11/03/2022 16:55:31,1647017729735,-6,11/03/2022 10:55:29,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,60,2,1,Screen 1,continueButton,response_rating_scale_likert_active,9019.70000000298,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Vegan food doesn't taste good/I prefer the taste of meat/eggs/cheese,1,24/02/2022 17:04,24/02/2022 17:20,R_2E6934C30D6qGib,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,33,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,40,3,For,Against
5,1647017733614,11/03/2022 16:55:33,1647017733077,-6,11/03/2022 10:55:33,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,22,3,1,Screen 1,continueButton,response_rating_scale_likert_active,3333.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I like the taste of meat,1,24/02/2022 17:12,24/02/2022 17:17,R_6Mya9GUG6Y5VeYF,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Once or twice a year,Rarely,60,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,34,1,For,Against
6,1647017741388,11/03/2022 16:55:41,1647017739917,-6,11/03/2022 10:55:39,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,30,4,1,Screen 1,continueButton,response_rating_scale_likert_active,6825.60000000149,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's not our responsibility as consumers to make environmentally responsible choices, but rather the big corporations",1,24/02/2022 17:15,24/02/2022 17:18,R_3IaxXYAwxdOmeN0,YES,Yes,Confident,NA,Agree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Most weeks,Most weeks,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,35,3,For,Against
7,1647017744295,11/03/2022 16:55:44,1647017743759,-6,11/03/2022 10:55:43,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,53,5,1,Screen 1,continueButton,response_rating_scale_likert_active,3826.8000000044703,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,That humans are natural omnivores,1,24/02/2022 17:13,24/02/2022 17:20,R_2xSl8HT7VmByEIi,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Rarely,Rarely,46,Female,NA,"Undergraduate degree (BSc, BA)",NA,39,2,For,Against
8,1647017750701,11/03/2022 16:55:50,1647017749467,-6,11/03/2022 10:55:49,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,38,6,1,Screen 1,continueButton,response_rating_scale_likert_active,5699.9000000059605,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Cows and other livestock produce methane and their farming is bad for the environment.,1,24/02/2022 17:15,24/02/2022 17:19,R_bEC0PgVp961wb4Z,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Agree,Strongly Agree,Agree,A few times a year,Once or twice a year,20,Non-binary,NA,"GCSEs,A levels",NA,36,2,For,For
9,1647017752692,11/03/2022 16:55:52,1647017752112,-6,11/03/2022 10:55:52,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,33,7,1,Screen 1,continueButton,response_rating_scale_likert_active,2631.1999999955297,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,animal welfare concerns,1,24/02/2022 17:15,24/02/2022 17:18,R_3IaxXYAwxdOmeN0,YES,Yes,Confident,NA,Agree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Most weeks,Most weeks,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,35,3,For,For
10,1647017756948,11/03/2022 16:55:56,1647017755874,-6,11/03/2022 10:55:55,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,28,8,1,Screen 1,continueButton,response_rating_scale_likert_active,3748.900000005961,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I like a certain food too much (cheese),1,24/02/2022 17:15,24/02/2022 17:18,R_3IaxXYAwxdOmeN0,YES,Yes,Confident,NA,Agree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Most weeks,Most weeks,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,35,1,For,Against
11,1647017764238,11/03/2022 16:56:04,1647017763687,-6,11/03/2022 10:56:03,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,43,9,1,Screen 1,continueButton,response_rating_scale_likert_active,7803.20000000298,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"It is great for your health since you normally have to prepare your own food from ""scratch"", and you get to know what is in them as well as how much effort",1,24/02/2022 17:05,24/02/2022 17:19,R_3kNjhO6b7eqWLm9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Rarely,Most days,21,Female,NA,"Undergraduate degree (BSc, BA)","Great topic, I wonder what the answers of non-vegan people were...?",37,1,For,For
12,1647017769048,11/03/2022 16:56:09,1647017767986,-6,11/03/2022 10:56:07,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,18,10,1,Screen 1,continueButton,response_rating_scale_likert_active,4287.60000000149,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I think animals are meant to be eaten,1,24/02/2022 17:10,24/02/2022 17:17,R_bdYSy4aF3jV9BUB,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Disagree,Rarely,Most weeks,44,Female,NA,"Undergraduate degree (BSc, BA)",NA,33,3,For,Against
13,1647017770970,11/03/2022 16:56:10,1647017770428,-6,11/03/2022 10:56:10,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,52,11,1,Screen 1,continueButton,response_rating_scale_likert_active,2429.5,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I love meat, cheese or eggs",1,24/02/2022 17:13,24/02/2022 17:20,R_2xSl8HT7VmByEIi,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Rarely,Rarely,46,Female,NA,"Undergraduate degree (BSc, BA)",NA,39,1,For,Against
14,1647017782920,11/03/2022 16:56:22,1647017781373,-6,11/03/2022 10:56:21,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,7,12,1,Screen 1,continueButton,response_rating_scale_likert_active,10936.20000000298,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Reduce animal cruelty and exploitation.,1,24/02/2022 17:12,24/02/2022 17:17,R_1DXPYBylrwVV8z9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Agree,Agree,Somewhat Agree,Once or twice a year,Most weeks,37,Male,NA,No formal qualifications,NA,31,1,For,For
15,1647017786024,11/03/2022 16:56:26,1647017784943,-6,11/03/2022 10:56:24,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,58,13,1,Screen 1,continueButton,response_rating_scale_likert_active,3554.89999999851,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We need meat to survive/have a balanced diet,1,24/02/2022 17:04,24/02/2022 17:20,R_2E6934C30D6qGib,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,33,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,40,1,For,Against
16,1647017789817,11/03/2022 16:56:29,1647017789069,-6,11/03/2022 10:56:29,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,61,14,1,Screen 1,continueButton,response_rating_scale_likert_active,4112.89999999851,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Animals are sentient beings, they have feelings and feel pain",1,24/02/2022 17:04,24/02/2022 17:20,R_2E6934C30D6qGib,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,33,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,40,1,For,For
17,1647017793697,11/03/2022 16:56:33,1647017793135,-6,11/03/2022 10:56:33,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,49,15,1,Screen 1,continueButton,response_rating_scale_likert_active,4058.79999999702,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is much healthier.,1,24/02/2022 17:10,24/02/2022 17:19,R_2YKsjZWWvEOnlp8,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Agree,Agree,Strongly Agree,NA,NA,NA,Strongly Agree,Strongly Agree,Strongly Agree,Rarely,Most months,25,Male,NA,"Undergraduate degree (BSc, BA)",NA,38,1,For,For
18,1647017800012,11/03/2022 16:56:40,1647017798913,-6,11/03/2022 10:56:38,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,19,16,1,Screen 1,continueButton,response_rating_scale_likert_active,5767.79999999702,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't believe it's right to eat animals,1,24/02/2022 17:10,24/02/2022 17:17,R_bdYSy4aF3jV9BUB,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Disagree,Rarely,Most weeks,44,Female,NA,"Undergraduate degree (BSc, BA)",NA,33,1,For,For
19,1647017803250,11/03/2022 16:56:43,1647017802720,-6,11/03/2022 10:56:42,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,41,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3795.10000000149,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Where will I get my protein from????,1,24/02/2022 17:05,24/02/2022 17:19,R_3kNjhO6b7eqWLm9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Rarely,Most days,21,Female,NA,"Undergraduate degree (BSc, BA)","Great topic, I wonder what the answers of non-vegan people were...?",37,2,For,Against
20,1647017808794,11/03/2022 16:56:48,1647017807648,-6,11/03/2022 10:56:47,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,3,18,1,Screen 1,continueButton,response_rating_scale_likert_active,4920.80000000447,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Disagree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
21,1647017814285,11/03/2022 16:56:54,1647017813748,-6,11/03/2022 10:56:53,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,10,19,1,Screen 1,continueButton,response_rating_scale_likert_active,6090,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Humans evolved to eat meat - animals eat meat too,1,24/02/2022 17:12,24/02/2022 17:17,R_2xMfvhbEG1RYzCa,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Once or twice a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,32,1,For,Against
22,1647017820680,11/03/2022 16:57:00,1647017819608,-6,11/03/2022 10:56:59,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,29,20,1,Screen 1,continueButton,response_rating_scale_likert_active,5854.60000000149,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's unhealthy, can't get the right vitamins",1,24/02/2022 17:15,24/02/2022 17:18,R_3IaxXYAwxdOmeN0,YES,Yes,Confident,NA,Agree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Most weeks,Most weeks,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,35,2,For,Against
23,1647017824450,11/03/2022 16:57:04,1647017823906,-6,11/03/2022 10:57:03,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,13,21,1,Screen 1,continueButton,response_rating_scale_likert_active,4284.60000000149,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Poor farming practices and animal welfare,1,24/02/2022 17:12,24/02/2022 17:17,R_2xMfvhbEG1RYzCa,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Once or twice a year,Most months,26,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,32,1,For,For
24,1647017827710,11/03/2022 16:57:07,1647017826742,-6,11/03/2022 10:57:06,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,17,22,1,Screen 1,continueButton,response_rating_scale_likert_active,2822.89999999851,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to do it but it's too hard,1,24/02/2022 17:10,24/02/2022 17:17,R_bdYSy4aF3jV9BUB,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Disagree,Rarely,Most weeks,44,Female,NA,"Undergraduate degree (BSc, BA)",NA,33,2,For,Against
25,1647017837460,11/03/2022 16:57:17,1647017836308,-6,11/03/2022 10:57:16,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,44,23,1,Screen 1,continueButton,response_rating_scale_likert_active,9557,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's way better for the environment, vegetables use less resources to produce and also less garbage, you can start making compost from your waste",1,24/02/2022 17:05,24/02/2022 17:19,R_3kNjhO6b7eqWLm9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Rarely,Most days,21,Female,NA,"Undergraduate degree (BSc, BA)","Great topic, I wonder what the answers of non-vegan people were...?",37,2,For,For
26,1647017842004,11/03/2022 16:57:22,1647017841457,-6,11/03/2022 10:57:21,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,24,24,1,Screen 1,continueButton,response_rating_scale_likert_active,5135.39999999851,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I think it's too much trouble and it's easier to eat meat,1,24/02/2022 17:12,24/02/2022 17:17,R_6Mya9GUG6Y5VeYF,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Once or twice a year,Rarely,60,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,34,3,For,Against
27,1647017848402,11/03/2022 16:57:28,1647017847308,-6,11/03/2022 10:57:27,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,8,25,1,Screen 1,continueButton,response_rating_scale_likert_active,5842.5999999940395,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Health reasons, as a vegan diet excludes unhealthy animal byproducts.",1,24/02/2022 17:12,24/02/2022 17:17,R_1DXPYBylrwVV8z9,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Strongly Agree,NA,NA,NA,Agree,Agree,Somewhat Agree,Once or twice a year,Most weeks,37,Male,NA,No formal qualifications,NA,31,2,For,For
28,1647017852087,11/03/2022 16:57:32,1647017851325,-6,11/03/2022 10:57:31,82552,1,task-octl,NA,20307142,6023532,NA,complete,NA,622b7eb713afbcf60bc6f590,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x714,NA,ITT Ratings,7,not for,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,fou_60_vegan,fou_60_vegan,21,26,1,Screen 1,continueButton,response_rating_scale_likert_active,4007.39999999851,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to help save the planet,1,24/02/2022 17:10,24/02/2022 17:17,R_bdYSy4aF3jV9BUB,YES,Yes,Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Disagree,Rarely,Most weeks,44,Female,NA,"Undergraduate degree (BSc, BA)",NA,33,3,For,For
