Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
11,1647259714696,14/03/2022 12:08:34,1647259714665,0,14/03/2022 12:08:34,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,33,9,1,Screen 1,continueButton,response_rating_scale_likert_active,7311,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,being anti animal cruelty,1,28/02/2022 18:40,28/02/2022 18:43,R_9EQeMb07mz2Wmlj,YES,No,Undecided,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Once or twice a year,Rarely,22,Male,NA,"Undergraduate degree (BSc, BA)",NA,5,3,Against,For
12,1647259718232,14/03/2022 12:08:38,1647259718214,0,14/03/2022 12:08:38,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,3,10,1,Screen 1,continueButton,response_rating_scale_likert_active,3525.0000000000146,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Disagree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
13,1647259720580,14/03/2022 12:08:40,1647259720519,0,14/03/2022 12:08:40,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,5,11,1,Screen 1,continueButton,response_rating_scale_likert_active,2286,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,unsure if I could be healthy while eating a vegan diet,1,28/02/2022 18:39,28/02/2022 18:42,R_1q51BuqWmlLgkpl,YES,No,Undecided,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,35,Female,NA,Doctorate (PhD),NA,1,2,Against,Against
14,1647259722696,14/03/2022 12:08:42,1647259722683,0,14/03/2022 12:08:42,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,41,12,1,Screen 1,continueButton,response_rating_scale_likert_active,2145,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is difficult to refrain from all animal products,1,28/02/2022 18:39,28/02/2022 18:43,R_3MlFfW41EiILSHH,YES,No,Undecided,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,A few times a year,42,Female,NA,Doctorate (PhD),NA,7,2,Against,Against
15,1647259725971,14/03/2022 12:08:45,1647259725933,0,14/03/2022 12:08:45,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,55,13,1,Screen 1,continueButton,response_rating_scale_likert_active,3232,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Animals deserve to live,1,28/02/2022 18:39,28/02/2022 18:43,R_2BgrDx7e8V8FiAU,YES,No,Confident,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Once or twice a year,18,Male,NA,Vocational Training / Apprenticeship,NA,9,1,Against,For
16,1647259744226,14/03/2022 12:09:04,1647259744200,0,14/03/2022 12:09:04,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,7,14,1,Screen 1,continueButton,response_rating_scale_likert_active,18249,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Ethical treatment of animals,1,28/02/2022 18:39,28/02/2022 18:42,R_1q51BuqWmlLgkpl,YES,No,Undecided,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,35,Female,NA,Doctorate (PhD),NA,1,1,Against,For
17,1647259745825,14/03/2022 12:09:05,1647259745799,0,14/03/2022 12:09:05,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,22,15,1,Screen 1,continueButton,response_rating_scale_likert_active,1577,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Like the taste of animal products,1,28/02/2022 18:40,28/02/2022 18:43,R_2xPIgOXnbE92zdf,YES,No,Very confident,Agree,NA,Agree,Somewhat Disagree,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,21,Female,NA,A levels,NA,4,1,Against,Against
18,1647259747330,14/03/2022 12:09:07,1647259747298,0,14/03/2022 12:09:07,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,17,16,1,Screen 1,continueButton,response_rating_scale_likert_active,1480,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Meat is a great source of protein,1,28/02/2022 18:38,28/02/2022 18:42,R_BJ2FvlqqkOSiNBD,YES,No,Somewhat doubtful,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Once or twice a year,21,Male,NA,A levels,NA,3,2,Against,Against
19,1647259749801,14/03/2022 12:09:09,1647259749738,0,14/03/2022 12:09:09,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,32,17,1,Screen 1,continueButton,response_rating_scale_likert_active,2421.0000000000146,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,having food allergies,1,28/02/2022 18:40,28/02/2022 18:43,R_9EQeMb07mz2Wmlj,YES,No,Undecided,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Once or twice a year,Rarely,22,Male,NA,"Undergraduate degree (BSc, BA)",NA,5,2,Against,For
20,1647259753462,14/03/2022 12:09:13,1647259753434,0,14/03/2022 12:09:13,82553,3,task-x1lq,NA,20361757,6038916,NA,complete,NA,622f2fd1b47a9d608af33410,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,390x844,750x307,NA,ITT Ratings,2,for,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,21,18,1,Screen 1,continueButton,response_rating_scale_likert_active,3676,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Veganism is healthier diet,1,28/02/2022 18:38,28/02/2022 18:42,R_BJ2FvlqqkOSiNBD,YES,No,Somewhat doubtful,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Once or twice a year,21,Male,NA,A levels,NA,3,3,Against,For
