Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1647020286916,11/03/2022 17:38:06,1647020287838,0,11/03/2022 17:38:07,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1647020310166,11/03/2022 17:38:30,1647020311142,0,11/03/2022 17:38:31,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,1,1,1,Screen 1,advancementZone,continue_button,23270,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1647020336514,11/03/2022 17:38:56,1647020337493,0,11/03/2022 17:38:57,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,2,1,1,Screen 1,continueButton,response_rating_scale_likert_active,26336.799999952316,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Agree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
4,1647020347496,11/03/2022 17:39:07,1647020348485,0,11/03/2022 17:39:08,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,32,2,1,Screen 1,continueButton,response_rating_scale_likert_active,10975.300000071526,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,having food allergies,1,28/02/2022 18:40,28/02/2022 18:43,R_9EQeMb07mz2Wmlj,YES,No,Undecided,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Once or twice a year,Rarely,22,Male,NA,"Undergraduate degree (BSc, BA)",NA,5,2,Against,For
5,1647020352421,11/03/2022 17:39:12,1647020353410,0,11/03/2022 17:39:13,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,52,3,1,Screen 1,continueButton,response_rating_scale_likert_active,4913.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,People who are vegan do not get as much nutrients as people who eat meat,1,28/02/2022 18:39,28/02/2022 18:43,R_2BgrDx7e8V8FiAU,YES,No,Confident,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Once or twice a year,18,Male,NA,Vocational Training / Apprenticeship,NA,9,1,Against,Against
6,1647020356699,11/03/2022 17:39:16,1647020357688,0,11/03/2022 17:39:17,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,56,4,1,Screen 1,continueButton,response_rating_scale_likert_active,4269.400000095367,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,People harm animals in order to eat,1,28/02/2022 18:39,28/02/2022 18:43,R_2BgrDx7e8V8FiAU,YES,No,Confident,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Once or twice a year,18,Male,NA,Vocational Training / Apprenticeship,NA,9,2,Against,For
7,1647020361988,11/03/2022 17:39:21,1647020362963,0,11/03/2022 17:39:22,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,11,5,1,Screen 1,continueButton,response_rating_scale_likert_active,5257.799999952316,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I enjoy eating meat and other foods, they are just too delicious.",1,28/02/2022 18:39,28/02/2022 18:42,R_QlWb9Be3m7yANeF,YES,No,Somewhat Confident,Agree,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,22,Male,NA,"Undergraduate degree (BSc, BA)",NA,2,2,Against,Against
8,1647020367216,11/03/2022 17:39:27,1647020368202,0,11/03/2022 17:39:28,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,33,6,1,Screen 1,continueButton,response_rating_scale_likert_active,5228.300000071526,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,being anti animal cruelty,1,28/02/2022 18:40,28/02/2022 18:43,R_9EQeMb07mz2Wmlj,YES,No,Undecided,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Once or twice a year,Rarely,22,Male,NA,"Undergraduate degree (BSc, BA)",NA,5,3,Against,For
9,1647020371023,11/03/2022 17:39:31,1647020372021,0,11/03/2022 17:39:32,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,58,7,1,Screen 1,continueButton,response_rating_scale_likert_active,3808.200000047684,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,non-vegan food is tasty,1,28/02/2022 18:38,28/02/2022 18:44,R_SVLdyKvpx3SWnO9,YES,No,Somewhat Confident,Agree,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,39,Male,NA,"Undergraduate degree (BSc, BA),Postgraduate degree (MSc, MA, MPhil)",NA,10,1,Against,Against
10,1647020375815,11/03/2022 17:39:35,1647020376801,0,11/03/2022 17:39:36,82553,2,task-x1lq,NA,20309117,6024015,NA,complete,NA,622b878676faec07034fb29e,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,NA,ITT Ratings,2,for,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,first_Nv,first_Nv,23,8,1,Screen 1,continueButton,response_rating_scale_likert_active,4771.800000071526,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vegan products tend to be more expensive,1,28/02/2022 18:40,28/02/2022 18:43,R_2xPIgOXnbE92zdf,YES,No,Very confident,Agree,NA,Agree,Somewhat Disagree,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,21,Female,NA,A levels,NA,4,2,Against,Against
