Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
11,1647022397053,11/03/2022 18:13:17,1647022397001,0,11/03/2022 18:13:17,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,37,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2298,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vegan food is tasty and healthy,1,28/02/2022 18:40,28/02/2022 19:02,R_239VQrqjU658rn6,YES,No,Somewhat Confident,Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,A few times a year,Most months,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship,A levels",NA,96,1,Against,For
12,1647022404364,11/03/2022 18:13:24,1647022403970,0,11/03/2022 18:13:23,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,17,10,1,Screen 1,continueButton,response_rating_scale_likert_active,6942.000000000015,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Meat is tender, juicy and succulent why would I torture myself?",1,28/02/2022 18:47,28/02/2022 18:57,R_vqLLcqBA4kWSJ9v,YES,No,Very Doubtful,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Never,Rarely,24,Male,NA,Vocational Training / Apprenticeship,NA,93,2,Against,Against
13,1647022406059,11/03/2022 18:13:26,1647022405921,0,11/03/2022 18:13:25,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,16,11,1,Screen 1,continueButton,response_rating_scale_likert_active,1927,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Meat is a good source of protein.,1,28/02/2022 18:47,28/02/2022 18:57,R_vqLLcqBA4kWSJ9v,YES,No,Very Doubtful,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Never,Rarely,24,Male,NA,Vocational Training / Apprenticeship,NA,93,1,Against,Against
14,1647022407924,11/03/2022 18:13:27,1647022407598,0,11/03/2022 18:13:27,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,52,12,1,Screen 1,continueButton,response_rating_scale_likert_active,1654,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Meat provides a large amount of protein,1,28/02/2022 19:31,28/02/2022 19:43,R_RwCHsjLpuhUqVB7,YES,No,Doubtful,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,A few times a year,Most months,35,Female,NA,Doctorate (PhD),NA,99,1,Against,Against
15,1647022412075,11/03/2022 18:13:32,1647022411670,0,11/03/2022 18:13:31,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,15,13,1,Screen 1,continueButton,response_rating_scale_likert_active,4051,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,They have health problems that do not allow them to eat meat.,1,28/02/2022 18:50,28/02/2022 18:57,R_pi8gFBPWsEVyOWt,YES,No,Somewhat Confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,20,Male,NA,A levels,NA,92,3,Against,For
16,1647022414426,11/03/2022 18:13:34,1647022414142,0,11/03/2022 18:13:34,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,22,14,1,Screen 1,continueButton,response_rating_scale_likert_active,2447,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We all need the animal protein for living,1,28/02/2022 18:39,28/02/2022 18:59,R_2tqWlpURaaZv2RA,YES,No,Somewhat doubtful,Somewhat Agree,NA,Strongly Disagree,Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Once or twice a year,A few times a year,38,Male,NA,"Undergraduate degree (BSc, BA)",NA,94,1,Against,Against
17,1647022415924,11/03/2022 18:13:35,1647022415845,0,11/03/2022 18:13:35,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,41,15,1,Screen 1,continueButton,response_rating_scale_likert_active,1681.0000000000146,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"For hundreds of thousands of years, humans ate meat. Humans evolved to eat meat.",1,28/02/2022 18:39,28/02/2022 19:02,R_3NDFUSc4jfe4CkU,YES,No,Undecided,Somewhat Agree,NA,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,36,Male,NA,GCSEs,NA,97,2,Against,Against
18,1647022421596,11/03/2022 18:13:41,1647022421261,0,11/03/2022 18:13:41,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,54,16,1,Screen 1,continueButton,response_rating_scale_likert_active,5391,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"To get the necessary protein when not eating meat, it is necessary to look for supplements that can be expensive",1,28/02/2022 19:31,28/02/2022 19:43,R_RwCHsjLpuhUqVB7,YES,No,Doubtful,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,A few times a year,Most months,35,Female,NA,Doctorate (PhD),NA,99,3,Against,Against
19,1647022423986,11/03/2022 18:13:43,1647022423731,0,11/03/2022 18:13:43,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,58,17,1,Screen 1,continueButton,response_rating_scale_likert_active,2446,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I like to eat products of animal origin,1,2/3/22,2/3/22,R_3qQoZnkYVwmf81s,YES,No,Somewhat Confident,Neither Agree nor Disagree,NA,Somewhat Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Most months,19,Male,NA,No formal qualifications,NA,100,1,Against,Against
20,1647022426115,11/03/2022 18:13:46,1647022425850,0,11/03/2022 18:13:45,82553,2,task-l3ey,NA,20310059,6024529,NA,complete,NA,622b90e7e39c761ad58b604f,mobile,Apple iPhone,iOS 15.3.1,Mobile Safari 15.3,375x812,724x292,NA,ITT Ratings,2,for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,63,18,1,Screen 1,continueButton,response_rating_scale_likert_active,2099,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is trendy and I want to try it,1,2/3/22,2/3/22,R_3qQoZnkYVwmf81s,YES,No,Somewhat Confident,Neither Agree nor Disagree,NA,Somewhat Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Most months,19,Male,NA,No formal qualifications,NA,100,3,Against,For
