Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1651569985554,03/05/2022 09:26:25,1651569969762,1,03/05/2022 10:26:09,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1651569992343,03/05/2022 09:26:32,1651569976605,1,03/05/2022 10:26:16,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,1,1,1,Screen 1,advancementZone,continue_button,6619.19999999553,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1651569997375,03/05/2022 09:26:37,1651569981625,1,03/05/2022 10:26:21,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,2,1,1,Screen 1,continueButton,response_rating_scale_likert_active,4903,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
4,1651570008339,03/05/2022 09:26:48,1651569992583,1,03/05/2022 10:26:32,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,32,2,1,Screen 1,continueButton,response_rating_scale_likert_active,10862.60000000149,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,British should learn to produce their own rather than being dependent on other countries.,1,4/4/22,4/4/22,R_2R7VAlMJR7Rd1Wt,YES,Leave (For Brexit),Very confident,Somewhat Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,A few times a year,A few times a year,59,Female,NA,"Undergraduate degree (BSc, BA)",none,65,2,Leave,Leave
5,1651570014919,03/05/2022 09:26:54,1651569999178,1,03/05/2022 10:26:39,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,27,3,1,Screen 1,continueButton,response_rating_scale_likert_active,6511.39999999851,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,fair trade on a global scale,1,4/4/22,4/4/22,R_2U9GoAxjppvnGX2,YES,Leave (For Brexit),Somewhat doubtful,Somewhat Agree,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Never,Never,48,Female,NA,A levels,NA,64,3,Leave,Leave
6,1651570017485,03/05/2022 09:26:57,1651570001735,1,03/05/2022 10:26:41,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,35,4,1,Screen 1,continueButton,response_rating_scale_likert_active,2481.89999999851,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Convenient for travel,1,4/4/22,4/4/22,R_2ro2NmQMJrGjNri,YES,Leave (For Brexit),Somewhat Confident,Somewhat Agree,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Once or twice a year,50,Male,NA,"Undergraduate degree (BSc, BA)",No,66,2,Leave,Remain
7,1651570023035,03/05/2022 09:27:03,1651570007293,1,03/05/2022 10:26:47,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,36,5,1,Screen 1,continueButton,response_rating_scale_likert_active,5483.19999999553,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Stable economic trade deal,1,4/4/22,4/4/22,R_2ro2NmQMJrGjNri,YES,Leave (For Brexit),Somewhat Confident,Somewhat Agree,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Once or twice a year,50,Male,NA,"Undergraduate degree (BSc, BA)",No,66,3,Leave,Remain
8,1651570024887,03/05/2022 09:27:04,1651570009140,1,03/05/2022 10:26:49,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,41,6,1,Screen 1,continueButton,response_rating_scale_likert_active,1770.1999999955297,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The EU provides a lot of jobs,1,4/4/22,4/4/22,R_QnRW9n14PYzxmYF,YES,Leave (For Brexit),Confident,Neither Agree nor Disagree,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,A few times a year,33,Female,NA,GCSEs,NA,67,2,Leave,Remain
9,1651570031021,03/05/2022 09:27:11,1651570015293,1,03/05/2022 10:26:55,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,43,7,1,Screen 1,continueButton,response_rating_scale_likert_active,6080.60000000149,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Take back control of the country without the EU making all the decisions,1,4/4/22,4/4/22,R_QnRW9n14PYzxmYF,YES,Leave (For Brexit),Confident,Neither Agree nor Disagree,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,A few times a year,33,Female,NA,GCSEs,NA,67,1,Leave,Leave
10,1651570033677,03/05/2022 09:27:13,1651570017950,1,03/05/2022 10:26:57,85800,6,task-7ecc,NA,21633886,6396254,NA,complete,NA,6270f4ffa6ffb610f85b489d,mobile,LG LM-X420,Android 9,Chrome 97.0.4692.87,823x412,772x332,NA,ITT Ratings,4,Remain,7,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,batch7_leavers,batch7_leavers,31,8,1,Screen 1,continueButton,response_rating_scale_likert_active,2585.60000000149,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Benefits. British people should review their benefit system.,1,4/4/22,4/4/22,R_2R7VAlMJR7Rd1Wt,YES,Leave (For Brexit),Very confident,Somewhat Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,A few times a year,A few times a year,59,Female,NA,"Undergraduate degree (BSc, BA)",none,65,1,Leave,Leave
