Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
22,1651589348063,03/05/2022 14:49:08,1651589348567,1,03/05/2022 15:49:08,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,17,20,1,Screen 1,continueButton,response_rating_scale_likert_active,1489.199999988079,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,tighter regulations on goods,1,4/4/22,4/4/22,R_3hrt3qakK6SasVx,YES,Leave (For Brexit),Undecided,Neither Agree nor Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,58,Female,NA,GCSEs,NA,13,2,Leave,Remain
23,1651589352282,03/05/2022 14:49:12,1651589352786,1,03/05/2022 15:49:12,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,61,21,1,Screen 1,continueButton,response_rating_scale_likert_active,4203.700000047684,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Control of borders - letting people in and out that we validate,1,4/4/22,4/4/22,R_1plK5bEvI0ZVhcf,YES,Leave (For Brexit),Very confident,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Once or twice a year,Rarely,65,Male,NA,"Undergraduate degree (BSc, BA)",BREXIT is an old topic!  Hard to give an opinion on someone who might have different (wrong!) views..,20,1,Leave,Leave
24,1651589353696,03/05/2022 14:49:13,1651589354205,1,03/05/2022 15:49:14,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,21,22,1,Screen 1,continueButton,response_rating_scale_likert_active,1406.899999976158,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,less fishing rights in our waters,1,4/4/22,4/4/22,R_3hrt3qakK6SasVx,YES,Leave (For Brexit),Undecided,Neither Agree nor Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,58,Female,NA,GCSEs,NA,13,3,Leave,Leave
25,1651589354743,03/05/2022 14:49:14,1651589355229,1,03/05/2022 15:49:15,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,24,23,1,Screen 1,continueButton,response_rating_scale_likert_active,1003.399999976158,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,stronger leadership for Britain,1,4/4/22,4/4/22,R_1kGN7ezgQunI10B,YES,Leave (For Brexit),Somewhat Confident,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Most months,64,Male,NA,GCSEs,NA,14,3,Leave,Remain
26,1651589356259,03/05/2022 14:49:16,1651589356763,1,03/05/2022 15:49:16,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,54,24,1,Screen 1,continueButton,response_rating_scale_likert_active,1514.800000011921,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Because their family members did,1,4/4/22,4/4/22,R_3KwoKE9FW0C2EVe,YES,Leave (For Brexit),Somewhat doubtful,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,30,Female,NA,"Undergraduate degree (BSc, BA)",NA,19,3,Leave,Remain
27,1651589359561,03/05/2022 14:49:19,1651589360073,1,03/05/2022 15:49:20,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,4,25,1,Screen 1,continueButton,response_rating_scale_likert_active,3290.099999964237,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Access to tariff free trade,1,4/4/22,4/4/22,R_2uHXR6x7eQTfyVD,YES,Leave (For Brexit),Very confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,32,Male,NA,Doctorate (PhD),-,11,1,Leave,Remain
28,1651589365486,03/05/2022 14:49:25,1651589365999,1,03/05/2022 15:49:25,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,29,26,1,Screen 1,continueButton,response_rating_scale_likert_active,5907.600000023842,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Working together always achieves better and quicker outcomes than to go it alone,1,4/4/22,4/4/22,R_ThFGcCdnwHRGsZr,YES,Leave (For Brexit),Undecided,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,41,Male,NA,"Undergraduate degree (BSc, BA)",NA,15,2,Leave,Remain
29,1651589370120,03/05/2022 14:49:30,1651589370621,1,03/05/2022 15:49:30,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,6,27,1,Screen 1,continueButton,response_rating_scale_likert_active,4609.600000023842,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Freedom of movement helps the economy,1,4/4/22,4/4/22,R_2uHXR6x7eQTfyVD,YES,Leave (For Brexit),Very confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,32,Male,NA,Doctorate (PhD),-,11,3,Leave,Remain
30,1651589371484,03/05/2022 14:49:31,1651589371988,1,03/05/2022 15:49:31,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,7,28,1,Screen 1,continueButton,response_rating_scale_likert_active,1343.100000023842,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Reduce immigration to the UK,1,4/4/22,4/4/22,R_2uHXR6x7eQTfyVD,YES,Leave (For Brexit),Very confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,32,Male,NA,Doctorate (PhD),-,11,1,Leave,Leave
31,1651589387419,03/05/2022 14:49:47,1651589387917,1,03/05/2022 15:49:47,85800,7,task-t3d4,NA,21642419,6399237,NA,complete,NA,62714063e9db12e15cec4361,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,36,29,1,Screen 1,continueButton,response_rating_scale_likert_active,15911.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Membership in a community of stability, democracy, security and prosperity.",1,4/4/22,4/4/22,R_AByPqVguyKwXxkJ,YES,Leave (For Brexit),Doubtful,Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,NA,Female,NA,A levels,NA,16,3,Leave,Remain
