Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1651570000000,03/05/2022 09:27,1651570000000,1,03/05/2022 10:27,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1651570000000,03/05/2022 09:27,1651570000000,1,03/05/2022 10:27,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,1,1,1,Screen 1,advancementZone,continue_button,5227.8,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1651570000000,03/05/2022 09:27,1651570000000,1,03/05/2022 10:27,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,62,1,1,Screen 1,continueButton,response_rating_scale_likert_active,2956,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Excessive ""overhead"" in managing the EU",1,04/04/2022,04/04/2022,R_1plK5bEvI0ZVhcf,YES,Leave (For Brexit),Very confident,Agree,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Once or twice a year,Rarely,65,Male,NA,"Undergraduate degree (BSc, BA)",BREXIT is an old topic!  Hard to give an opinion on someone who might have different (wrong!) views..,20,2,Leave,Leave
4,1651570000000,03/05/2022 09:28,1651570000000,1,03/05/2022 10:28,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,52,2,1,Screen 1,continueButton,response_rating_scale_likert_active,5732.4,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Because I like the EU,1,04/04/2022,04/04/2022,R_3KwoKE9FW0C2EVe,YES,Leave (For Brexit),Somewhat doubtful,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,30,Female,NA,"Undergraduate degree (BSc, BA)",NA,19,1,Leave,Remain
5,1651570000000,03/05/2022 09:28,1651570000000,1,03/05/2022 10:28,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,28,3,1,Screen 1,continueButton,response_rating_scale_likert_active,3364.1,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Free movement of people allows equal opportunities across Europe and social mobility,1,04/04/2022,04/04/2022,R_ThFGcCdnwHRGsZr,YES,Leave (For Brexit),Undecided,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Never,41,Male,NA,"Undergraduate degree (BSc, BA)",NA,15,1,Leave,Remain
6,1651570000000,03/05/2022 09:28,1651570000000,1,03/05/2022 10:28,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,42,4,1,Screen 1,continueButton,response_rating_scale_likert_active,2333.8,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"free travel, easier to travel within europe",1,04/04/2022,04/04/2022,R_2U5TinR5nYU5ezP,YES,Leave (For Brexit),Doubtful,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Rarely,35,Male,NA,GCSEs,"I regret voting leave, we were all misled",17,3,Leave,Remain
7,1651570000000,03/05/2022 09:28,1651570000000,1,03/05/2022 10:28,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,35,5,1,Screen 1,continueButton,response_rating_scale_likert_active,5781.1,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We can continue doing business with other countries in the EU,1,04/04/2022,04/04/2022,R_AByPqVguyKwXxkJ,YES,Leave (For Brexit),Doubtful,Agree,NA,Disagree,Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,NA,Female,NA,A levels,NA,16,2,Leave,Remain
8,1651570000000,03/05/2022 09:28,1651570000000,1,03/05/2022 10:28,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,49,6,1,Screen 1,continueButton,response_rating_scale_likert_active,4975.3,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,NHS we can protioze money and improve the nhs more,1,04/04/2022,04/04/2022,R_XueMc9y41rJsqhr,YES,Leave (For Brexit),Undecided,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Never,Never,35,Female,NA,GCSEs,NA,18,1,Leave,Leave
9,1651570000000,03/05/2022 09:28,1651570000000,1,03/05/2022 10:28,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,23,7,1,Screen 1,continueButton,response_rating_scale_likert_active,2376.3,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,lower prices all round,1,04/04/2022,04/04/2022,R_1kGN7ezgQunI10B,YES,Leave (For Brexit),Somewhat Confident,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Most months,64,Male,NA,GCSEs,NA,14,2,Leave,Remain
10,1651570000000,03/05/2022 09:28,1651570000000,1,03/05/2022 10:28,85800,6,task-t3d4,NA,21633924,6396267,NA,complete,NA,6270f4d3eaaec3b5c5beca56,computer,Desktop or Laptop,Chromium OS 14526.89.0,Chrome 100.0.4896.133,1920x1080,1920x929,NA,ITT Ratings,4,Remain,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,batch2_leavers,batch2_leavers,22,8,1,Screen 1,continueButton,response_rating_scale_likert_active,2293.2,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,stay under eu rules,1,04/04/2022,04/04/2022,R_1kGN7ezgQunI10B,YES,Leave (For Brexit),Somewhat Confident,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Most months,64,Male,NA,GCSEs,NA,14,1,Leave,Remain
