Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1652100479358,09/05/2022 12:47:59,1652100493895,1,09/05/2022 13:48:13,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1652100492497,09/05/2022 12:48:12,1652100507072,1,09/05/2022 13:48:27,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,1,1,1,Screen 1,advancementZone,continue_button,13118.599999904633,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1652100500634,09/05/2022 12:48:20,1652100515224,1,09/05/2022 13:48:35,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,20,1,1,Screen 1,continueButton,response_rating_scale_likert_active,8126.400000095367,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Controlling immigration,1,5/4/22,5/4/22,R_1dAZK6A9ivOWziO,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Disagree,Somewhat Disagree,Disagree,A few times a year,Most months,28,Male,NA,Doctorate (PhD),NA,53,2,Remain,Leave
4,1652100509109,09/05/2022 12:48:29,1652100523696,1,09/05/2022 13:48:43,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,25,2,1,Screen 1,continueButton,response_rating_scale_likert_active,8448.300000190735,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,More money for the NHS (which was a lie by the vote leave campaign),1,5/4/22,5/4/22,R_QoErwE200T1CkJX,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,Most weeks,29,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,54,1,Remain,Leave
5,1652100514858,09/05/2022 12:48:34,1652100529018,1,09/05/2022 13:48:49,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,17,3,1,Screen 1,continueButton,response_rating_scale_likert_active,5302.699999809265,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Leaving the EU would damage the economy,1,5/4/22,5/4/22,R_1dAZK6A9ivOWziO,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Disagree,Somewhat Disagree,Disagree,A few times a year,Most months,28,Male,NA,Doctorate (PhD),NA,53,2,Remain,Remain
6,1652100516836,09/05/2022 12:48:36,1652100531393,1,09/05/2022 13:48:51,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,34,4,1,Screen 1,continueButton,response_rating_scale_likert_active,2356.900000095367,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We financially gain from being part of the EU,1,5/4/22,5/4/22,R_bdSLDKrPAoVBX2x,YES,Remain (Against Brexit),Very confident,NA,Strongly Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Strongly Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Agree,Rarely,A few times a year,27,Female,NA,"Undergraduate degree (BSc, BA)",NA,56,1,Remain,Remain
7,1652100522147,09/05/2022 12:48:42,1652100536731,1,09/05/2022 13:48:56,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,10,5,1,Screen 1,continueButton,response_rating_scale_likert_active,5317.099999904633,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Would create supply chain challenges for goods coming in and exporting to eu countries,1,5/4/22,5/4/22,R_We92O3mzFyY43WV,YES,Remain (Against Brexit),Confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,A few times a year,Most months,36,Female,NA,"Undergraduate degree (BSc, BA)",NA,52,1,Remain,Remain
8,1652100527040,09/05/2022 12:48:47,1652100541636,1,09/05/2022 13:49:01,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,8,6,1,Screen 1,continueButton,response_rating_scale_likert_active,4869.700000286102,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Immigration Issues such as over subscription of immigration and jobs in the UK,1,5/4/22,5/4/22,R_vluMmxj9WhNq2hH,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Somewhat Agree,NA,NA,NA,Disagree,Somewhat Disagree,Disagree,A few times a year,Most weeks,26,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,51,2,Remain,Leave
9,1652100536336,09/05/2022 12:48:56,1652100550923,1,09/05/2022 13:49:10,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,52,7,1,Screen 1,continueButton,response_rating_scale_likert_active,9269.39999961853,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Employment - if you work in an industry that relies on employing people from Outside the uk. Such as hospitals who need nurses and doctors. They have more experience than people trained in the uk,1,5/4/22,5/4/22,R_2uZZxEnrwycX4m6,YES,Remain (Against Brexit),Confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Disagree,Somewhat Agree,NA,NA,NA,Disagree,Somewhat Disagree,Neither Agree nor Disagree,Rarely,Rarely,36,Female,NA,"Undergraduate degree (BSc, BA)",NA,59,1,Remain,Remain
10,1652100540609,09/05/2022 12:49:00,1652100555183,1,09/05/2022 13:49:15,87571,6,task-iytf,NA,21761348,6433882,NA,complete,NA,62790d59dd357a0d3d2666c1,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.54,1280x720,1280x609,NA,ITT Ratings,4,Remain,6,REJECT,REJECT,REJECT,REJECT,ACCEPT,NA,NA,NA,NA,NA,batch6_REM,batch6_REM,3,8,1,Screen 1,continueButton,response_rating_scale_likert_active,4241.199999809265,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Disagree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
