Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
11,1651858882585,06/05/2022 17:41:22,1651858882445,1,06/05/2022 18:41:22,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,22,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2980.600000023842,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's in the UK's economic interests.,1,5/4/22,5/4/22,R_2abovKN49NpAGES,YES,Remain (Against Brexit),Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,Most weeks,59,Non-binary,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,84,1,Remain,Remain
12,1651858886290,06/05/2022 17:41:26,1651858886168,1,06/05/2022 18:41:26,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,6,10,1,Screen 1,continueButton,response_rating_scale_likert_active,3702.299999952316,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The EU helps ensure peace and stability and reduces risk of wars between members,1,5/4/22,5/4/22,R_1QopDeSjaW82ESW,YES,Remain (Against Brexit),Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Somewhat Agree,Disagree,NA,NA,NA,Somewhat Disagree,Strongly Disagree,Disagree,Most months,Most weeks,51,Female,NA,"Undergraduate degree (BSc, BA)",None,81,3,Remain,Remain
13,1651858889012,06/05/2022 17:41:29,1651858888888,1,06/05/2022 18:41:28,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,14,11,1,Screen 1,continueButton,response_rating_scale_likert_active,2698.399999976158,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I believe it costs us too much to be in the EU.,1,5/4/22,5/4/22,R_2urNYsMXwGOE6Mc,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Neither Agree nor Disagree,Disagree,Rarely,Once or twice a year,41,Female,NA,A levels,NA,82,2,Remain,Leave
14,1651858891354,06/05/2022 17:41:31,1651858891210,1,06/05/2022 18:41:31,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,34,12,1,Screen 1,continueButton,response_rating_scale_likert_active,2302.600000023842,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,UK economy would be stronger by remaining,1,5/4/22,5/4/22,R_2tES04rqdQSKXny,YES,Remain (Against Brexit),Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Rarely,A few times a year,62,Female,NA,"Undergraduate degree (BSc, BA)",NA,86,1,Remain,Remain
15,1651858894401,06/05/2022 17:41:34,1651858894280,1,06/05/2022 18:41:34,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,57,13,1,Screen 1,continueButton,response_rating_scale_likert_active,3053.2999999523163,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm not racist but now we can have all our bendy bananas.,1,5/4/22,5/4/22,R_1GuWMYtd9SY3Pl0,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Somewhat Agree,Agree,Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Agree,Rarely,Most days,41,Male,NA,A levels,NA,89,3,Remain,Leave
16,1651858897708,06/05/2022 17:41:37,1651858897542,1,06/05/2022 18:41:37,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,49,14,1,Screen 1,continueButton,response_rating_scale_likert_active,3245.899999976158,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Immigration, if we leave Europe we won't have to accept so many immigrants.",1,5/4/22,5/4/22,R_2QyyIwaX17wYzDo,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,A few times a year,56,Female,NA,"Undergraduate degree (BSc, BA)",NA,88,1,Remain,Leave
17,1651858899384,06/05/2022 17:41:39,1651858899259,1,06/05/2022 18:41:39,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,45,15,1,Screen 1,continueButton,response_rating_scale_likert_active,1696.7000000476835,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Im not sure of another reason,1,5/4/22,5/4/22,R_BEcNbWLIIYHhY3v,YES,Remain (Against Brexit),Confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Rarely,Rarely,32,Female,NA,"GCSEs,Vocational Training / Apprenticeship",NA,87,3,Remain,Leave
18,1651858903521,06/05/2022 17:41:43,1651858903391,1,06/05/2022 18:41:43,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,8,16,1,Screen 1,continueButton,response_rating_scale_likert_active,4113.699999928474,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The EU had to much control over legislation and want to reclaim British Sovereignty,1,5/4/22,5/4/22,R_1QopDeSjaW82ESW,YES,Remain (Against Brexit),Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Somewhat Agree,Disagree,NA,NA,NA,Somewhat Disagree,Strongly Disagree,Disagree,Most months,Most weeks,51,Female,NA,"Undergraduate degree (BSc, BA)",None,81,2,Remain,Leave
19,1651858906503,06/05/2022 17:41:46,1651858906372,1,06/05/2022 18:41:46,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,46,17,1,Screen 1,continueButton,response_rating_scale_likert_active,2964.600000023842,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Common market makes it easier to do business without tarrifs and borders and makes it easier to share information for security, reasearch and development, etc.",1,5/4/22,5/4/22,R_2QyyIwaX17wYzDo,YES,Remain (Against Brexit),Very confident,NA,Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,A few times a year,56,Female,NA,"Undergraduate degree (BSc, BA)",NA,88,1,Remain,Remain
20,1651858908130,06/05/2022 17:41:48,1651858908007,1,06/05/2022 18:41:48,87571,2,task-au9x,NA,21721827,6422180,NA,complete,NA,62755d85c7b4846a2657d3c3,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x609,NA,ITT Ratings,3,Leave,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,batch9_REM,batch9_REM,35,18,1,Screen 1,continueButton,response_rating_scale_likert_active,1618.600000023842,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,UK trade position would be better by remaining,1,5/4/22,5/4/22,R_2tES04rqdQSKXny,YES,Remain (Against Brexit),Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,Rarely,A few times a year,62,Female,NA,"Undergraduate degree (BSc, BA)",NA,86,2,Remain,Remain
