Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1651853910157,06/05/2022 16:18:30,1651853909679,1,06/05/2022 17:18:29,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1651853918910,06/05/2022 16:18:38,1651853918550,1,06/05/2022 17:18:38,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,1,1,1,Screen 1,advancementZone,continue_button,8775,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1651853926097,06/05/2022 16:18:46,1651853925719,1,06/05/2022 17:18:45,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,62,1,1,Screen 1,continueButton,response_rating_scale_likert_active,7133,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,wanted things to be like an older time,1,5/4/22,5/4/22,R_1C8FLCjj1lq0CNy,YES,Remain (Against Brexit),Confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,25,Non-binary,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,10,2,Remain,Leave
4,1651853929396,06/05/2022 16:18:49,1651853929013,1,06/05/2022 17:18:49,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,63,2,1,Screen 1,continueButton,response_rating_scale_likert_active,3268,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,don't want immigrants,1,5/4/22,5/4/22,R_1C8FLCjj1lq0CNy,YES,Remain (Against Brexit),Confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,25,Non-binary,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,10,3,Remain,Leave
5,1651853935163,06/05/2022 16:18:55,1651853934805,1,06/05/2022 17:18:54,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,14,3,1,Screen 1,continueButton,response_rating_scale_likert_active,5770,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Wanting oversight on own laws noT Eu court of human rights,1,5/4/22,5/4/22,R_2WZFhtYrYb5Ccig,YES,Remain (Against Brexit),Somewhat Confident,NA,Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Rarely,Once or twice a year,32,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,2,2,Remain,Leave
6,1651853939741,06/05/2022 16:18:59,1651853939366,1,06/05/2022 17:18:59,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,7,4,1,Screen 1,continueButton,response_rating_scale_likert_active,4539,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want foreigners coming to the UK and taking our jobs,1,5/4/22,5/4/22,R_1q7X6ibxUxuYFXz,YES,Remain (Against Brexit),Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Rarely,A few times a year,47,Female,NA,"Undergraduate degree (BSc, BA)",NA,1,1,Remain,Leave
7,1651853944298,06/05/2022 16:19:04,1651853943952,1,06/05/2022 17:19:03,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,49,5,1,Screen 1,continueButton,response_rating_scale_likert_active,4566,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We in the UK are paying too much towards the EU; more than our fair share,1,5/4/22,5/4/22,R_2dMbXGuxvou2izP,YES,Remain (Against Brexit),Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,Most months,65,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,8,1,Remain,Leave
8,1651853948700,06/05/2022 16:19:08,1651853948355,1,06/05/2022 17:19:08,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,28,6,1,Screen 1,continueButton,response_rating_scale_likert_active,4384,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I THOUGHT more money would go to the NHS,1,5/4/22,5/4/22,R_126dmhcRNmzGJx8,YES,Remain (Against Brexit),Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Rarely,Most months,43,Female,NA,"Undergraduate degree (BSc, BA)",NA,5,1,Remain,Remain
9,1651853957317,06/05/2022 16:19:17,1651853956965,1,06/05/2022 17:19:16,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,54,7,1,Screen 1,continueButton,response_rating_scale_likert_active,8590,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Health care on holiday will be protected by the EHIC cards.,1,5/4/22,5/4/22,R_qK4XIBXNRw5svAd,YES,Remain (Against Brexit),Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Disagree,Disagree,Disagree,A few times a year,Rarely,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,9,3,Remain,Remain
10,1651853963338,06/05/2022 16:19:23,1651853962976,1,06/05/2022 17:19:22,87571,2,task-x1lq,NA,21719541,6421483,NA,complete,NA,62754a0dc94919329bfa15c4,computer,Desktop or Laptop,Windows 10,Firefox 100.0,1600x900,1600x775,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,39,8,1,Screen 1,continueButton,response_rating_scale_likert_active,5990,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,No idea for a third reason,1,5/4/22,5/4/22,R_x5wakzsdrmP3ZN7,YES,Remain (Against Brexit),Confident,NA,Disagree,NA,NA,NA,Agree,Agree,Strongly Agree,NA,NA,NA,Agree,Agree,Agree,Rarely,Once or twice a year,24,Female,NA,"Undergraduate degree (BSc, BA)",NA,6,3,Remain,Leave
