Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
45,1651860000000,06/05/2022 18:25,1651860000000,1,06/05/2022 19:25,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,15,43,1,Screen 1,continueButton,response_rating_scale_likert_active,8333.9,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Cost of items. Believe it will be lower.,1,05/04/2022,05/04/2022,R_2WZFhtYrYb5Ccig,YES,Remain (Against Brexit),Somewhat Confident,NA,Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Rarely,Once or twice a year,32,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,2,3,Remain,Leave
46,1651860000000,06/05/2022 18:26,1651860000000,1,06/05/2022 19:26,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,23,44,1,Screen 1,continueButton,response_rating_scale_likert_active,11789.5,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't be ignorant as to what the news channels show regarding immigration. Do your own research we gain far more than you think with free movement,1,05/04/2022,05/04/2022,R_1ih3syVtJQ7SHSR,YES,Remain (Against Brexit),Somewhat Confident,NA,Strongly Disagree,NA,NA,NA,Agree,Agree,Strongly Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Agree,Once or twice a year,A few times a year,NA,Female,NA,"Undergraduate degree (BSc, BA)",NA,4,2,Remain,Remain
47,1651860000000,06/05/2022 18:26,1651860000000,1,06/05/2022 19:26,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,2,45,1,Screen 1,continueButton,response_rating_scale_likert_active,9783.2,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
48,1651860000000,06/05/2022 18:26,1651860000000,1,06/05/2022 19:26,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,42,46,1,Screen 1,continueButton,response_rating_scale_likert_active,10208.3,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Better regulations on things decided on a European level rather than on a UK government level.,1,05/04/2022,05/04/2022,R_3M9l7lijRnlFgwS,YES,Remain (Against Brexit),Confident,NA,Somewhat Agree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Once or twice a year,Rarely,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,7,3,Remain,Remain
49,1651860000000,06/05/2022 18:26,1651860000000,1,06/05/2022 19:26,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,46,47,1,Screen 1,continueButton,response_rating_scale_likert_active,4350.9,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Easy trade with Europe,1,05/04/2022,05/04/2022,R_2dMbXGuxvou2izP,YES,Remain (Against Brexit),Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,Most months,65,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,8,1,Remain,Remain
50,1651860000000,06/05/2022 18:27,1651860000000,1,06/05/2022 19:27,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,53,48,1,Screen 1,continueButton,response_rating_scale_likert_active,85379.3,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Holidays will be affordable.,1,05/04/2022,05/04/2022,R_qK4XIBXNRw5svAd,YES,Remain (Against Brexit),Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Disagree,Disagree,Disagree,A few times a year,Rarely,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,9,2,Remain,Remain
51,1651860000000,06/05/2022 18:28,1651860000000,1,06/05/2022 19:28,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,30,49,1,Screen 1,continueButton,response_rating_scale_likert_active,24915.6,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I was conned by the tories,1,05/04/2022,05/04/2022,R_126dmhcRNmzGJx8,YES,Remain (Against Brexit),Very confident,NA,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Rarely,Most months,43,Female,NA,"Undergraduate degree (BSc, BA)",NA,5,3,Remain,Remain
52,1651860000000,06/05/2022 18:28,1651860000000,1,06/05/2022 19:28,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,63,50,1,Screen 1,continueButton,response_rating_scale_likert_active,6210.3,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,don't want immigrants,1,05/04/2022,05/04/2022,R_1C8FLCjj1lq0CNy,YES,Remain (Against Brexit),Confident,NA,Somewhat Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Rarely,A few times a year,25,Non-binary,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,10,3,Remain,Leave
53,1651860000000,06/05/2022 18:28,1651860000000,1,06/05/2022 19:28,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,10,51,1,Screen 1,continueButton,response_rating_scale_likert_active,8963.1,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Trading-
Easier to stay within the uk and trade as a collective.",1,05/04/2022,05/04/2022,R_2WZFhtYrYb5Ccig,YES,Remain (Against Brexit),Somewhat Confident,NA,Agree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Rarely,Once or twice a year,32,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,2,1,Remain,Remain
54,1651860000000,06/05/2022 18:28,1651860000000,1,06/05/2022 19:28,87571,3,task-x1lq,NA,21722517,6422408,NA,complete,NA,627566836de389a92dca0b6c,computer,Desktop or Laptop,Windows 8.1,Chrome 100.0.4896.127,1366x768,1500x711,NA,ITT Ratings,3,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_REM,batch1_REM,19,52,1,Screen 1,continueButton,response_rating_scale_likert_active,4212.3,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It's important to take back powers from the EU,1,05/04/2022,05/04/2022,R_2SdVu3xHTHwAzt6,YES,Remain (Against Brexit),Somewhat Confident,NA,Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,Rarely,Rarely,29,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,3,1,Remain,Leave
