Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
55,1651664276095,04/05/2022 11:37:56,1651664276113,1,04/05/2022 12:37:56,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,19,53,1,Screen 1,continueButton,response_rating_scale_likert_active,5707.000000000029,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To lift trade barriers and allow free trade movment.  Too many EU rules and regulations. Open up markets.,1,4/4/22,4/4/22,R_3NUKcISsaNnTRUT,YES,Leave (For Brexit),Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,A few times a year,54,Female,NA,GCSEs,It is very difficult to articulate the 'gut' feeling one had during the lead up to the referendum and why people chose to vote how they did.,53,1,Leave,Leave
56,1651664281410,04/05/2022 11:38:01,1651664281436,1,04/05/2022 12:38:01,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,31,54,1,Screen 1,continueButton,response_rating_scale_likert_active,5310.999999999971,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We need more jobs for immigrants from outside EU,1,4/4/22,4/4/22,R_8cfl7WA53BhPxV7,YES,Leave (For Brexit),Very confident,Strongly agree,NA,Strongly Disagree,Somewhat Disagree,Agree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Most days,Most days,42,Female,NA,"Undergraduate degree (BSc, BA)",NA,55,1,Leave,Leave
57,1651664290773,04/05/2022 11:38:10,1651664290791,1,04/05/2022 12:38:10,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,54,55,1,Screen 1,continueButton,response_rating_scale_likert_active,9344.00000000003,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is easier to travel to other EU countries,1,4/4/22,4/4/22,R_3k1D0RqIiqazsf2,YES,Leave (For Brexit),Somewhat doubtful,Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Rarely,55,Female,NA,GCSEs,NA,59,3,Leave,Remain
58,1651664294273,04/05/2022 11:38:14,1651664294299,1,04/05/2022 12:38:14,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,23,56,1,Screen 1,continueButton,response_rating_scale_likert_active,3498,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To continue to be part of the EU to ensure safe travels between these countries.,1,4/4/22,4/4/22,R_1ilozc3NjvHgCr1,YES,Leave (For Brexit),Very confident,Somewhat Agree,NA,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Disagree,Somewhat Agree,NA,NA,NA,Once or twice a year,Never,29,Female,NA,"Undergraduate degree (BSc, BA)",NA,54,2,Leave,Remain
59,1651664296658,04/05/2022 11:38:16,1651664296684,1,04/05/2022 12:38:16,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,25,57,1,Screen 1,continueButton,response_rating_scale_likert_active,2373,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To get out of the EU,1,4/4/22,4/4/22,R_1ilozc3NjvHgCr1,YES,Leave (For Brexit),Very confident,Somewhat Agree,NA,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Disagree,Somewhat Agree,NA,NA,NA,Once or twice a year,Never,29,Female,NA,"Undergraduate degree (BSc, BA)",NA,54,1,Leave,Leave
60,1651664299373,04/05/2022 11:38:19,1651664299396,1,04/05/2022 12:38:19,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,59,58,1,Screen 1,continueButton,response_rating_scale_likert_active,2698,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,EU sends loads of money to the UK,1,4/4/22,4/4/22,R_eKgqxw0AvCZYRzP,YES,Leave (For Brexit),Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,41,Male,NA,A levels,NA,60,2,Leave,Remain
61,1651664301421,04/05/2022 11:38:21,1651664301445,1,04/05/2022 12:38:21,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,17,59,1,Screen 1,continueButton,response_rating_scale_likert_active,2034.000000000029,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Enhanced national security.,1,4/4/22,4/4/22,R_3NUKcISsaNnTRUT,YES,Leave (For Brexit),Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,A few times a year,54,Female,NA,GCSEs,It is very difficult to articulate the 'gut' feeling one had during the lead up to the referendum and why people chose to vote how they did.,53,2,Leave,Remain
62,1651664303234,04/05/2022 11:38:23,1651664303267,1,04/05/2022 12:38:23,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,49,60,1,Screen 1,continueButton,response_rating_scale_likert_active,1804,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Control of our own money - economy,1,4/4/22,4/4/22,R_Wk66HHMIzaLKdC9,YES,Leave (For Brexit),Somewhat Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,A few times a year,32,Female,NA,"Undergraduate degree (BSc, BA)",NA,58,1,Leave,Leave
63,1651664305657,04/05/2022 11:38:25,1651664305683,1,04/05/2022 12:38:25,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,51,61,1,Screen 1,continueButton,response_rating_scale_likert_active,2406,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will allow our country to make its own laws in its own parliament.,1,4/4/22,4/4/22,R_Wk66HHMIzaLKdC9,YES,Leave (For Brexit),Somewhat Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,A few times a year,32,Female,NA,"Undergraduate degree (BSc, BA)",NA,58,3,Leave,Leave
64,1651664309143,04/05/2022 11:38:29,1651664309166,1,04/05/2022 12:38:29,85800,13,task-iytf,NA,21662085,6404902,NA,complete,NA,6272649f9731b34fc1e346ac,tablet,Apple iPad,iOS 15.4,Chrome 101.0.4951.44,768x1024,1024x653,NA,ITT Ratings,4,Leave,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,batch6_leavers,batch6_leavers,10,62,1,Screen 1,continueButton,response_rating_scale_likert_active,3475,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Continued access to European trade markets without tariffs and border checks.,1,4/4/22,4/4/22,R_1qTWYrQhBUuE1s3,YES,Leave (For Brexit),Confident,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Once or twice a year,A few times a year,52,Male,NA,Vocational Training / Apprenticeship,NA,52,1,Leave,Remain
