Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,LeaveOrRemain,brex_conf,stanely_L,stanley_R,intellectual_R_1,intellectual_R_2,intellectual_R_3,intellectual_L_1,intellectual_L_2,intellectual_L_3,morality_R_1,morality_R_2,morality_R_3,morality_L_1,morality_L_2,morality_L_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1651764160218,05/05/2022 15:22:40,1651764160118,1,05/05/2022 16:22:40,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1651764168434,05/05/2022 15:22:48,1651764168372,1,05/05/2022 16:22:48,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,1,1,1,Screen 1,advancementZone,continue_button,8207.000000000002,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1651764178078,05/05/2022 15:22:58,1651764178027,1,05/05/2022 16:22:58,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,28,1,1,Screen 1,continueButton,response_rating_scale_likert_active,9635.999999999998,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't like change and am happy with things the way they are,1,4/4/22,4/4/22,R_31o1m7myADoRrgR,YES,Leave (For Brexit),Somewhat Confident,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Once or twice a year,54,Female,NA,A levels,NA,5,1,Leave,Remain
4,1651764185310,05/05/2022 15:23:05,1651764185258,1,05/05/2022 16:23:05,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,55,2,1,Screen 1,continueButton,response_rating_scale_likert_active,7211,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Being able to make our own independent UK laws and regulations.,1,4/4/22,4/4/22,R_C1Dw9pUi2ZVrb2N,YES,Leave (For Brexit),Somewhat Confident,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,47,Male,NA,"Undergraduate degree (BSc, BA)",NA,9,1,Leave,Leave
5,1651764189176,05/05/2022 15:23:09,1651764189081,1,05/05/2022 16:23:09,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,31,3,1,Screen 1,continueButton,response_rating_scale_likert_active,3807,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Independence from Europe,1,4/4/22,4/4/22,R_31o1m7myADoRrgR,YES,Leave (For Brexit),Somewhat Confident,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Once or twice a year,54,Female,NA,A levels,NA,5,1,Leave,Leave
6,1651764192689,05/05/2022 15:23:12,1651764192638,1,05/05/2022 16:23:12,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,27,4,1,Screen 1,continueButton,response_rating_scale_likert_active,3537,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,make our own laws and decide what we agree or disagree with,1,4/4/22,4/4/22,R_1pA1QpIJBgmZdng,YES,Leave (For Brexit),Very confident,Somewhat Agree,NA,Somewhat Disagree,Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,A few times a year,38,Female,NA,Vocational Training / Apprenticeship,NA,4,3,Leave,Leave
7,1651764195275,05/05/2022 15:23:15,1651764195200,1,05/05/2022 16:23:15,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,21,5,1,Screen 1,continueButton,response_rating_scale_likert_active,2541,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To be an independent country,1,4/4/22,4/4/22,R_A4KpD8byMDu1BVn,YES,Leave (For Brexit),Undecided,Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Once or twice a year,A few times a year,33,Female,NA,Vocational Training / Apprenticeship,NA,3,3,Leave,Leave
8,1651764197872,05/05/2022 15:23:17,1651764197819,1,05/05/2022 16:23:17,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,24,6,1,Screen 1,continueButton,response_rating_scale_likert_active,2604,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,we will be financially better off in the EU,1,4/4/22,4/4/22,R_1pA1QpIJBgmZdng,YES,Leave (For Brexit),Very confident,Somewhat Agree,NA,Somewhat Disagree,Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,A few times a year,38,Female,NA,Vocational Training / Apprenticeship,NA,4,3,Leave,Remain
9,1651764202013,05/05/2022 15:23:22,1651764201956,1,05/05/2022 16:23:21,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,6,7,1,Screen 1,continueButton,response_rating_scale_likert_active,4118,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Why change something that is working?,1,4/4/22,4/4/22,R_28AoQNGT5MYwtA7,YES,Leave (For Brexit),Somewhat doubtful,Neither Agree nor Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,A few times a year,42,Female,NA,"Undergraduate degree (BSc, BA)",NA,1,3,Leave,Remain
10,1651764207866,05/05/2022 15:23:27,1651764207800,1,05/05/2022 16:23:27,85800,14,task-x1lq,NA,21692211,6414137,NA,complete,NA,6273eb8c497ca281847b1cf4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.4,810x1080,760x707,NA,ITT Ratings,4,Leave,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,batch1_leavers,batch1_leavers,7,8,1,Screen 1,continueButton,response_rating_scale_likert_active,5826.999999999993,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,There was no politician that argued a strong case for staying.,1,4/4/22,4/4/22,R_28AoQNGT5MYwtA7,YES,Leave (For Brexit),Somewhat doubtful,Neither Agree nor Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,A few times a year,42,Female,NA,"Undergraduate degree (BSc, BA)",NA,1,1,Leave,Leave
