Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1647366438476,15/03/2022 17:47:18,1647366438165,2,15/03/2022 19:47:18,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1536x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1647366454398,15/03/2022 17:47:34,1647366451914,2,15/03/2022 19:47:31,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,1,1,1,Screen 1,advancementZone,continue_button,13661.19999998808,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1647366472428,15/03/2022 17:47:52,1647366471886,2,15/03/2022 19:47:51,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,4,1,1,Screen 1,continueButton,response_rating_scale_likert_active,19948.60000002384,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Not all animals suffer and they have a better life than other animals that are in normal life,1,28/02/2022 18:39,28/02/2022 18:47,R_3iX4qtXiE2yaRUy,YES,No,Very confident,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,A few times a year,A few times a year,22,Male,NA,Vocational Training / Apprenticeship,NA,51,1,Against,Against
4,1647366492914,15/03/2022 17:48:12,1647366492351,2,15/03/2022 19:48:12,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,48,2,1,Screen 1,continueButton,response_rating_scale_likert_active,20438,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I will miss meat too much and I'm not willing to not eat it.,1,28/02/2022 18:39,28/02/2022 18:48,R_pgU8VMzPAuo2dFv,YES,No,Somewhat doubtful,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,24,Female,NA,"Undergraduate degree (BSc, BA)",NA,58,3,Against,Against
5,1647366509023,15/03/2022 17:48:29,1647366508346,2,15/03/2022 19:48:28,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,37,3,1,Screen 1,continueButton,response_rating_scale_likert_active,15971.900000035765,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,due to the deforestation,1,28/02/2022 18:39,28/02/2022 18:48,R_2c7rpJX9PfYq6AU,YES,No,Very confident,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Never,21,Male,NA,GCSEs,NA,56,1,Against,For
6,1647366518107,15/03/2022 17:48:38,1647366517522,2,15/03/2022 19:48:37,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,55,4,1,Screen 1,continueButton,response_rating_scale_likert_active,9155.5,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Killing and eating animals is not right,1,28/02/2022 18:40,28/02/2022 18:48,R_PtGnt0z7WjmCXfj,YES,No,Confident,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Rarely,65,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",Thanks: interesting,59,1,Against,For
7,1647366524897,15/03/2022 17:48:44,1647366524238,2,15/03/2022 19:48:44,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,56,5,1,Screen 1,continueButton,response_rating_scale_likert_active,6700.299999952316,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Body does not need animal food,1,28/02/2022 18:40,28/02/2022 18:48,R_PtGnt0z7WjmCXfj,YES,No,Confident,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Rarely,65,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",Thanks: interesting,59,2,Against,For
8,1647366530202,15/03/2022 17:48:50,1647366529926,2,15/03/2022 19:48:49,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,35,6,1,Screen 1,continueButton,response_rating_scale_likert_active,5675.699999988079,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to change my diet,1,28/02/2022 18:39,28/02/2022 18:48,R_2c7rpJX9PfYq6AU,YES,No,Very confident,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Never,21,Male,NA,GCSEs,NA,56,2,Against,Against
9,1647366543243,15/03/2022 17:49:03,1647366542693,2,15/03/2022 19:49:02,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,17,7,1,Screen 1,continueButton,response_rating_scale_likert_active,12754.100000023842,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't beleive that can actually help the planet,1,28/02/2022 18:40,28/02/2022 18:47,R_3HH0zz0lyXeljia,YES,No,Somewhat Confident,Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,A few times a year,24,Female,NA,"Undergraduate degree (BSc, BA)",NA,53,2,Against,Against
10,1647366555888,15/03/2022 17:49:15,1647366555358,2,15/03/2022 19:49:15,81666,6,task-iytf,NA,20415360,6056043,NA,complete,NA,6230d0928fd4849c70acd4a0,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1519x722,NA,ITT Ratings,2,not for,6,NA,NA,NA,NA,ACCEPT,NA,NA,NA,NA,NA,six_Nv,six_Nv,13,8,1,Screen 1,continueButton,response_rating_scale_likert_active,12649.600000023842,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I do not support the murder of other living beings just for their properties.,1,28/02/2022 18:40,28/02/2022 18:47,R_1GZfPQgDkYE3HV2,YES,No,Undecided,Somewhat Disagree,NA,Neither Agree nor Disagree,Agree,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Never,22,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,52,1,Against,For
