Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
11,1646414734795,04/03/2022 17:25:34,1646414732305,1,04/03/2022 18:25:32,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,39,9,1,Screen 1,continueButton,response_rating_scale_likert_active,6389,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,it can save animal lives,1,28/02/2022 18:40,28/02/2022 18:44,R_vU2Xe4tyxdoy75f,YES,No,Confident,Somewhat Disagree,NA,Neither Agree nor Disagree,Somewhat Agree,Disagree,NA,NA,NA,Agree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Most months,Most months,25,Male,NA,A levels,NA,16,3,Against,For
12,1646414739286,04/03/2022 17:25:39,1646414736791,1,04/03/2022 18:25:36,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,49,10,1,Screen 1,continueButton,response_rating_scale_likert_active,4470,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The love and care of the animals.,1,28/02/2022 18:40,28/02/2022 18:44,R_qXiGkmm2SJKQbxD,YES,No,Very confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Most months,Most weeks,19,Female,NA,"Undergraduate degree (BSc, BA)",NA,18,1,Against,For
13,1646414748259,04/03/2022 17:25:48,1646414745769,1,04/03/2022 18:25:45,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,3,11,1,Screen 1,continueButton,response_rating_scale_likert_active,8968,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Disagree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
14,1646414755539,04/03/2022 17:25:55,1646414753045,1,04/03/2022 18:25:53,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,23,12,1,Screen 1,continueButton,response_rating_scale_likert_active,7269,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Man has evolved to eat meat and our bodies need it.,1,28/02/2022 18:39,28/02/2022 18:44,R_BR2LJEYjaoVUtOh,YES,No,Very confident,Somewhat Disagree,NA,Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Once or twice a year,Rarely,41,Female,NA,"Undergraduate degree (BSc, BA)",NA,14,2,Against,Against
15,1646414763586,04/03/2022 17:26:03,1646414761093,1,04/03/2022 18:26:01,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,56,13,1,Screen 1,continueButton,response_rating_scale_likert_active,8040,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to change the way animals are treated and sacrificed for food,1,28/02/2022 18:39,28/02/2022 18:44,R_2vYvjqlz1TRB1LQ,YES,No,Somewhat Confident,Agree,NA,Agree,Somewhat Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,A few times a year,A few times a year,22,Male,NA,No formal qualifications,NA,19,2,Against,For
16,1646414765943,04/03/2022 17:26:05,1646414763445,1,04/03/2022 18:26:03,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,61,14,1,Screen 1,continueButton,response_rating_scale_likert_active,2344,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,no cruelty to animals,1,28/02/2022 18:39,28/02/2022 18:45,R_1JLdXB1S9zra0Cu,YES,No,Somewhat Confident,Somewhat Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Once or twice a year,A few times a year,26,Prefer not to say,NA,"Undergraduate degree (BSc, BA)",NA,20,1,Against,For
17,1646414770767,04/03/2022 17:26:10,1646414768283,1,04/03/2022 18:26:08,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,30,15,1,Screen 1,continueButton,response_rating_scale_likert_active,4831,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,it is tradition to eat meat and fish.,1,28/02/2022 18:39,28/02/2022 18:44,R_2z5ziZ63PSG9nw1,YES,No,Undecided,Somewhat Agree,NA,Strongly Disagree,Neither Agree nor Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Disagree,NA,NA,NA,Rarely,Rarely,NA,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,15,3,Against,Against
18,1646414773824,04/03/2022 17:26:13,1646414771329,1,04/03/2022 18:26:11,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,10,16,1,Screen 1,continueButton,response_rating_scale_likert_active,3037,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Because I like meat,1,28/02/2022 18:40,28/02/2022 18:44,R_1r64EsSYnHkxkUi,YES,No,Confident,Strongly agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Strongly Disagree,Disagree,Strongly Disagree,NA,NA,NA,A few times a year,Most months,20,Male,NA,A levels,NA,12,1,Against,Against
19,1646414777630,04/03/2022 17:26:17,1646414775130,1,04/03/2022 18:26:15,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,16,17,1,Screen 1,continueButton,response_rating_scale_likert_active,3796,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Normal food is cheaper.,1,28/02/2022 18:39,28/02/2022 18:44,R_reXwEVB0rAg8JUJ,YES,No,Confident,Somewhat Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Somewhat Disagree,Somewhat Agree,NA,NA,NA,Rarely,A few times a year,21,Male,NA,No formal qualifications,NA,13,1,Against,Against
20,1646414782572,04/03/2022 17:26:22,1646414780089,1,04/03/2022 18:26:20,81666,3,task-t3d4,NA,20079976,5946461,NA,complete,NA,62224afed54cec85ba183d27,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1088x612,1088x547,NA,ITT Ratings,2,not for,2,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,NA,sec_Nv,sec_Nv,2,18,1,Screen 1,continueButton,response_rating_scale_likert_active,4951,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Agree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
