Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1646410000000,04/03/2022 17:23,1646410000000,0,04/03/2022 17:23,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1646410000000,04/03/2022 17:23,1646410000000,0,04/03/2022 17:23,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,1,1,1,Screen 1,advancementZone,continue_button,8060.8,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1646410000000,04/03/2022 17:24,1646410000000,0,04/03/2022 17:24,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,9,1,1,Screen 1,continueButton,response_rating_scale_likert_active,24578.5,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,the can have allergies to some foods and dont get to eat that foods,1,28/02/2022 18:40,28/02/2022 18:45,R_2sZIQj5HdDXJ7rm,YES,No,Confident,Somewhat Disagree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Once or twice a year,Most months,21,Female,NA,"Undergraduate degree (BSc, BA)",NA,21,3,Against,For
4,1646410000000,04/03/2022 17:24,1646410000000,0,04/03/2022 17:24,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,17,2,1,Screen 1,continueButton,response_rating_scale_likert_active,21343.8,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Low variety of food diet,1,28/02/2022 18:38,28/02/2022 18:45,R_1F8O29Yk7EGjZjH,YES,No,Somewhat doubtful,Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Rarely,Never,18,Male,NA,"Undergraduate degree (BSc, BA)",NA,23,2,Against,Against
5,1646410000000,04/03/2022 17:24,1646410000000,0,04/03/2022 17:24,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,27,3,1,Screen 1,continueButton,response_rating_scale_likert_active,8315.6,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I have ethical reasons for not wanting to eat animals,1,28/02/2022 18:39,28/02/2022 18:45,R_1dsGrCr5DjbA2Jz,YES,No,Undecided,Agree,NA,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Never,25,Male,NA,"Undergraduate degree (BSc, BA)",NA,24,3,Against,For
6,1646410000000,04/03/2022 17:24,1646410000000,0,04/03/2022 17:24,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,39,4,1,Screen 1,continueButton,response_rating_scale_likert_active,3599.9,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Empathy. Thinking from the perspective of the animal.,1,28/02/2022 18:40,28/02/2022 18:45,R_pFOq2RGvvMZG0Qp,YES,No,Somewhat Confident,Agree,NA,Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,27,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,26,3,Against,For
7,1646410000000,04/03/2022 17:24,1646410000000,0,04/03/2022 17:24,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,55,5,1,Screen 1,continueButton,response_rating_scale_likert_active,4993,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Meat farms are a part of climate change.,1,28/02/2022 18:39,28/02/2022 18:45,R_2cqkyjYPc3vaqhz,YES,No,Somewhat doubtful,Somewhat Agree,NA,Somewhat Disagree,Somewhat Agree,Somewhat Agree,NA,NA,NA,Disagree,Disagree,Neither Agree nor Disagree,NA,NA,NA,Once or twice a year,A few times a year,20,Male,NA,No formal qualifications,NA,29,1,Against,For
8,1646410000000,04/03/2022 17:24,1646410000000,0,04/03/2022 17:24,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,51,6,1,Screen 1,continueButton,response_rating_scale_likert_active,7376.1,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Better for the environment  and your carbon footprint,1,28/02/2022 18:40,28/02/2022 18:45,R_2WMxfJG3UHNScki,YES,No,Somewhat doubtful,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,37,Female,NA,"Undergraduate degree (BSc, BA)",NA,28,3,Against,For
9,1646410000000,04/03/2022 17:25,1646410000000,0,04/03/2022 17:25,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,50,7,1,Screen 1,continueButton,response_rating_scale_likert_active,40659.3,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Healthier living and healthy body,1,28/02/2022 18:40,28/02/2022 18:45,R_2WMxfJG3UHNScki,YES,No,Somewhat doubtful,Somewhat Agree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,37,Female,NA,"Undergraduate degree (BSc, BA)",NA,28,2,Against,For
10,1646410000000,04/03/2022 17:25,1646410000000,0,04/03/2022 17:25,81666,3,task-8jq2,NA,20079919,5946459,NA,complete,NA,62224af69419fac5da440342,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1920x1080,1920x937,NA,ITT Ratings,2,not for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,thir_Nv,thir_Nv,3,8,1,Screen 1,continueButton,response_rating_scale_likert_active,5132,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Disagree” for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
