Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
11,1647366625213,15/03/2022 17:50:25,1647366625257,1,15/03/2022 18:50:25,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,37,9,1,Screen 1,continueButton,response_rating_scale_likert_active,2752.300000011921,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vegan food is tasty and healthy,1,28/02/2022 18:40,28/02/2022 19:02,R_239VQrqjU658rn6,YES,No,Somewhat Confident,Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,A few times a year,Most months,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship,A levels",NA,96,1,Against,For
12,1647366630217,15/03/2022 17:50:30,1647366630256,1,15/03/2022 18:50:30,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,11,10,1,Screen 1,continueButton,response_rating_scale_likert_active,4994.4000000059605,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I  believe that animal protein is needed for the proper development of the organism,1,28/02/2022 18:50,28/02/2022 18:57,R_pi8gFBPWsEVyOWt,YES,No,Somewhat Confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,20,Male,NA,A levels,NA,92,2,Against,Against
13,1647366632816,15/03/2022 17:50:32,1647366632851,1,15/03/2022 18:50:32,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,63,11,1,Screen 1,continueButton,response_rating_scale_likert_active,2590.7000000178814,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is trendy and I want to try it,1,2/3/22,2/3/22,R_3qQoZnkYVwmf81s,YES,No,Somewhat Confident,Neither Agree nor Disagree,NA,Somewhat Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Most months,19,Male,NA,No formal qualifications,NA,100,3,Against,For
14,1647366637489,15/03/2022 17:50:37,1647366637532,1,15/03/2022 18:50:37,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,35,12,1,Screen 1,continueButton,response_rating_scale_likert_active,4675.899999976158,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Sometimes it is healthy to eat meat because it is high in protein and other substances,1,28/02/2022 18:40,28/02/2022 19:02,R_239VQrqjU658rn6,YES,No,Somewhat Confident,Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,A few times a year,Most months,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship,A levels",NA,96,2,Against,Against
15,1647366640587,15/03/2022 17:50:40,1647366640514,1,15/03/2022 18:50:40,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,36,13,1,Screen 1,continueButton,response_rating_scale_likert_active,2977.7000000178814,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vegan products may be artificially produced,1,28/02/2022 18:40,28/02/2022 19:02,R_239VQrqjU658rn6,YES,No,Somewhat Confident,Agree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,A few times a year,Most months,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship,A levels",NA,96,3,Against,Against
16,1647366646447,15/03/2022 17:50:46,1647366646495,1,15/03/2022 18:50:46,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,40,14,1,Screen 1,continueButton,response_rating_scale_likert_active,5971.700000017881,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"If you are on a budget, buying only what is the cheapest, you cannot afford not to eat anything that has something to do with animals.",1,28/02/2022 18:39,28/02/2022 19:02,R_3NDFUSc4jfe4CkU,YES,No,Undecided,Somewhat Agree,NA,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,36,Male,NA,GCSEs,NA,97,1,Against,Against
17,1647366650452,15/03/2022 17:50:50,1647366650501,1,15/03/2022 18:50:50,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,61,15,1,Screen 1,continueButton,response_rating_scale_likert_active,4001.599999994039,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Desire to save animals from death and mistreatment,1,2/3/22,2/3/22,R_3qQoZnkYVwmf81s,YES,No,Somewhat Confident,Neither Agree nor Disagree,NA,Somewhat Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Most months,19,Male,NA,No formal qualifications,NA,100,1,Against,For
18,1647366661312,15/03/2022 17:51:01,1647366661367,1,15/03/2022 18:51:01,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,45,16,1,Screen 1,continueButton,response_rating_scale_likert_active,10860.09999999404,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm really hard-pressed to provide a third reason. Maybe some kind of religious reason.,1,28/02/2022 18:39,28/02/2022 19:02,R_3NDFUSc4jfe4CkU,YES,No,Undecided,Somewhat Agree,NA,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,36,Male,NA,GCSEs,NA,97,3,Against,For
19,1647366666218,15/03/2022 17:51:06,1647366666238,1,15/03/2022 18:51:06,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,41,17,1,Screen 1,continueButton,response_rating_scale_likert_active,4866.600000023842,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"For hundreds of thousands of years, humans ate meat. Humans evolved to eat meat.",1,28/02/2022 18:39,28/02/2022 19:02,R_3NDFUSc4jfe4CkU,YES,No,Undecided,Somewhat Agree,NA,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,36,Male,NA,GCSEs,NA,97,2,Against,Against
20,1647366669170,15/03/2022 17:51:09,1647366669224,1,15/03/2022 18:51:09,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,22,18,1,Screen 1,continueButton,response_rating_scale_likert_active,2981.800000011921,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We all need the animal protein for living,1,28/02/2022 18:39,28/02/2022 18:59,R_2tqWlpURaaZv2RA,YES,No,Somewhat doubtful,Somewhat Agree,NA,Strongly Disagree,Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Once or twice a year,A few times a year,38,Male,NA,"Undergraduate degree (BSc, BA)",NA,94,1,Against,Against
21,1647366670654,15/03/2022 17:51:10,1647366670699,1,15/03/2022 18:51:10,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,13,19,1,Screen 1,continueButton,response_rating_scale_likert_active,1470.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't  like meat.,1,28/02/2022 18:50,28/02/2022 18:57,R_pi8gFBPWsEVyOWt,YES,No,Somewhat Confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Rarely,20,Male,NA,A levels,NA,92,1,Against,For
22,1647366676137,15/03/2022 17:51:16,1647366676174,1,15/03/2022 18:51:16,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,43,20,1,Screen 1,continueButton,response_rating_scale_likert_active,5471.199999988079,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I do not want to hurt animals, nor consume products that are made by causing discomfort to animals.",1,28/02/2022 18:39,28/02/2022 19:02,R_3NDFUSc4jfe4CkU,YES,No,Undecided,Somewhat Agree,NA,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,36,Male,NA,GCSEs,NA,97,1,Against,For
23,1647366681792,15/03/2022 17:51:21,1647366681844,1,15/03/2022 18:51:21,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,60,21,1,Screen 1,continueButton,response_rating_scale_likert_active,5665.200000017881,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Veganism is hard to maintain,1,2/3/22,2/3/22,R_3qQoZnkYVwmf81s,YES,No,Somewhat Confident,Neither Agree nor Disagree,NA,Somewhat Disagree,Somewhat Disagree,Disagree,NA,NA,NA,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Rarely,Most months,19,Male,NA,No formal qualifications,NA,100,3,Against,Against
24,1647366687856,15/03/2022 17:51:27,1647366687824,1,15/03/2022 18:51:27,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,47,22,1,Screen 1,continueButton,response_rating_scale_likert_active,5975.5,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Because the animals were createad to be eaten,1,28/02/2022 18:39,28/02/2022 19:19,R_eLQi2NMMiZJAIpz,YES,No,Very confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,A few times a year,A few times a year,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,98,2,Against,Against
25,1647366694766,15/03/2022 17:51:34,1647366694813,1,15/03/2022 18:51:34,81666,6,task-l3ey,NA,20415711,6056191,NA,complete,NA,6230d183d3f4f9eca28df165,computer,Desktop or Laptop,Windows 10,Edge 99.0.1150.39,1920x1080,1920x961,NA,ITT Ratings,2,not for,10,NA,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,ten_Nv,ten_Nv,27,23,1,Screen 1,continueButton,response_rating_scale_likert_active,6984.799999982119,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Maybe that being vegan helps in the way that you can produce your own food and you don't need the big industries,1,28/02/2022 18:39,28/02/2022 18:59,R_2tqWlpURaaZv2RA,YES,No,Somewhat doubtful,Somewhat Agree,NA,Strongly Disagree,Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Once or twice a year,A few times a year,38,Male,NA,"Undergraduate degree (BSc, BA)",NA,94,3,Against,For
