Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1646410000000,04/03/2022 17:25,1646410000000,0,04/03/2022 17:25,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1646410000000,04/03/2022 17:25,1646410000000,0,04/03/2022 17:25,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,1,1,1,Screen 1,advancementZone,continue_button,14637.2,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1646410000000,04/03/2022 17:25,1646410000000,0,04/03/2022 17:25,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,30,1,1,Screen 1,continueButton,response_rating_scale_likert_active,18673.9,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"It's cheaper than the vegan alternative. There might be some subsidies for some foods in some countries, and that's why the prices are low. Lately meat has become very expensive though.",1,28/02/2022 18:39,28/02/2022 18:51,R_2QX1aXW9lzmN8q7,YES,No,Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,A few times a year,Never,23,Male,NA,A levels,hi :),75,3,Against,Against
4,1646410000000,04/03/2022 17:25,1646410000000,0,04/03/2022 17:25,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,4,2,1,Screen 1,continueButton,response_rating_scale_likert_active,5375.3,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Being vegan is harmful to health because it can cause several diseases.,1,28/02/2022 18:39,28/02/2022 18:51,R_2TGEKTovN5qfwAa,YES,No,Confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Never,26,Male,NA,"Undergraduate degree (BSc, BA)",NA,71,1,Against,Against
5,1646410000000,04/03/2022 17:26,1646410000000,0,04/03/2022 17:26,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,29,3,1,Screen 1,continueButton,response_rating_scale_likert_active,10258.7,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We've always done this. Humanity has kept animals for slaughtering for the longest time,1,28/02/2022 18:39,28/02/2022 18:51,R_2QX1aXW9lzmN8q7,YES,No,Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,A few times a year,Never,23,Male,NA,A levels,hi :),75,2,Against,Against
6,1646410000000,04/03/2022 17:26,1646410000000,0,04/03/2022 17:26,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,7,4,1,Screen 1,continueButton,response_rating_scale_likert_active,3575.4,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Being vegan is healthy and good for your body.,1,28/02/2022 18:39,28/02/2022 18:51,R_2TGEKTovN5qfwAa,YES,No,Confident,Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Never,26,Male,NA,"Undergraduate degree (BSc, BA)",NA,71,1,Against,For
7,1646410000000,04/03/2022 17:26,1646410000000,0,04/03/2022 17:26,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,46,5,1,Screen 1,continueButton,response_rating_scale_likert_active,5852.3,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,There are nutrients that meat and animal products have that are necessary to live healthy,1,28/02/2022 18:40,28/02/2022 18:52,R_2R8oH4rIzxxGgaa,YES,No,Undecided,Neither Agree nor Disagree,NA,Somewhat Disagree,Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,Once or twice a year,18,Female,NA,"Undergraduate degree (BSc, BA)",NA,78,1,Against,Against
8,1646410000000,04/03/2022 17:26,1646410000000,0,04/03/2022 17:26,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,16,6,1,Screen 1,continueButton,response_rating_scale_likert_active,6642.3,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,You do good for your body eatting all,1,28/02/2022 18:40,28/02/2022 18:51,R_1E5tVRovtmYVgYk,YES,No,Somewhat Confident,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,A few times a year,A few times a year,19,Male,NA,"Undergraduate degree (BSc, BA)",all good,73,1,Against,Against
9,1646410000000,04/03/2022 17:26,1646410000000,0,04/03/2022 17:26,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,35,7,1,Screen 1,continueButton,response_rating_scale_likert_active,3450.5,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I dont like vegan food,1,28/02/2022 18:39,28/02/2022 18:51,R_3Rq2XIBzytcVEBM,YES,No,Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Rarely,24,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,76,2,Against,Against
10,1646410000000,04/03/2022 17:26,1646410000000,0,04/03/2022 17:26,81666,3,task-ogmx,NA,20080128,5946491,NA,complete,NA,62224b38d29994dd50b7d97d,computer,Desktop or Laptop,Windows 10,Opera 83.0.4254.70,1920x1080,1920x939,NA,ITT Ratings,2,not for,8,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,NA,eig_Nv,eig_Nv,34,8,1,Screen 1,continueButton,response_rating_scale_likert_active,3600.7,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I like eating meat,1,28/02/2022 18:39,28/02/2022 18:51,R_3Rq2XIBzytcVEBM,YES,No,Confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Never,Rarely,24,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,76,1,Against,Against
