Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.kfqt,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
1,1646410000000,04/03/2022 17:23,1646410000000,1,04/03/2022 18:23,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1646410000000,04/03/2022 17:23,1646410000000,1,04/03/2022 18:23,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,1,1,1,Screen 1,advancementZone,continue_button,2282,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1646410000000,04/03/2022 17:24,1646410000000,1,04/03/2022 18:24,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,49,1,1,Screen 1,continueButton,response_rating_scale_likert_active,11364,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Meat means killing animals,1,28/02/2022 18:40,28/02/2022 18:56,R_3oyDRsVAMjcjKF3,YES,No,Undecided,Somewhat Agree,NA,Disagree,Somewhat Agree,Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,A few times a year,Rarely,33,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,88,1,Against,For
4,1646410000000,04/03/2022 17:24,1646410000000,1,04/03/2022 18:24,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,32,2,1,Screen 1,continueButton,response_rating_scale_likert_active,4863,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm vegan because meat consumption boosts global warming,1,28/02/2022 18:39,28/02/2022 18:56,R_2BlGzGJ7LvmkQbO,YES,No,Confident,Somewhat Agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,A few times a year,A few times a year,24,Male,NA,"Undergraduate degree (BSc, BA)",NA,85,2,Against,For
5,1646410000000,04/03/2022 17:24,1646410000000,1,04/03/2022 18:24,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,42,3,1,Screen 1,continueButton,response_rating_scale_likert_active,4623,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,don't want to be associated with vegans,1,28/02/2022 18:39,28/02/2022 18:56,R_2ANoqkBgdRHOIMm,YES,No,Somewhat Confident,Neither Agree nor Disagree,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Once or twice a year,Rarely,19,Male,NA,A levels,NA,87,3,Against,Against
6,1646410000000,04/03/2022 17:24,1646410000000,1,04/03/2022 18:24,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,22,4,1,Screen 1,continueButton,response_rating_scale_likert_active,7669,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am not vegan beacuse I think that it's not really good for health therefore you don't eat all kinds of nutritional elements,1,28/02/2022 18:40,28/02/2022 18:55,R_DvgMXj4YbCZpelr,YES,No,Confident,Somewhat Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,31,Female,NA,"Undergraduate degree (BSc, BA)",NA,84,1,Against,Against
7,1646410000000,04/03/2022 17:24,1646410000000,1,04/03/2022 18:24,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,24,5,1,Screen 1,continueButton,response_rating_scale_likert_active,14176,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I am not vegan beacuse I think that the best way to be healty is to eat less of everything,1,28/02/2022 18:40,28/02/2022 18:55,R_DvgMXj4YbCZpelr,YES,No,Confident,Somewhat Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Rarely,Rarely,31,Female,NA,"Undergraduate degree (BSc, BA)",NA,84,3,Against,Against
8,1646410000000,04/03/2022 17:24,1646410000000,1,04/03/2022 18:24,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,9,6,1,Screen 1,continueButton,response_rating_scale_likert_active,9725,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"not committing animal cruelty, being animal friendly, wanting animals to live good and long lives free of torture and pain",1,28/02/2022 18:38,28/02/2022 18:53,R_3lDkh0pPZnKxknW,YES,No,Very Doubtful,Strongly Disagree,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Never,Most months,25,Male,NA,"Undergraduate degree (BSc, BA)","India and america are a problem, China is the source of all evil",81,3,Against,For
9,1646410000000,04/03/2022 17:25,1646410000000,1,04/03/2022 18:25,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,52,7,1,Screen 1,continueButton,response_rating_scale_likert_active,9579,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,You will have difficulty when dining out as not many restaurants offer vegan choices,1,28/02/2022 18:39,28/02/2022 18:56,R_3PhGXnOZew8oP3P,YES,No,Very confident,Strongly agree,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Strongly Disagree,NA,NA,NA,Rarely,A few times a year,25,Male,NA,"Undergraduate degree (BSc, BA)",NA,89,1,Against,Against
10,1646410000000,04/03/2022 17:25,1646410000000,1,04/03/2022 18:25,81666,3,task-au9x,NA,20079944,5946472,NA,complete,NA,62224b1a0b0213cf0a6e67fb,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1920x1080,1920x965,NA,ITT Ratings,2,not for,9,NA,NA,NA,NA,NA,NA,NA,ACCEPT,NA,NA,nin_Nv,nin_Nv,48,8,1,Screen 1,continueButton,response_rating_scale_likert_active,8645,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It will bring health consequences in long term not eating meat,1,28/02/2022 18:40,28/02/2022 18:56,R_3oyDRsVAMjcjKF3,YES,No,Undecided,Somewhat Agree,NA,Disagree,Somewhat Agree,Disagree,NA,NA,NA,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,NA,NA,NA,A few times a year,Rarely,33,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,88,3,Against,Against
